,Unnamed: 0,ward code,total_room,Entire home/apt,Hotel room,Private room,Shared room,avg_price,avg_minimum_nights,avg_reviews_per_month,avg_availability_365,avg_star_rate,ward name,nonwork_rate,middle_high_class_pro,advanced_education_rate,public_transport_station_coverage,average_commute_distance,All Usual residents,unhealthy_rate,disabled_pro,average_crime,young_people,children_teenager,old_people,middle_aged,household_deprivation_rate,mean_rent_price
350,350,E05013696,30,19.0,0.0,11.0,0.0,142.4,8.2,0.9180952380952382,153.23333333333332,4.846666666666667,Winchmore Hill,0.07,0.56,0.06,0.32,3.7,10427.0,0.03,0.12,41.67,0.09,0.18,0.17,0.56,0.45,1192.57
351,351,E05013697,203,132.0,1.0,69.0,1.0,129.08374384236453,4.344827586206897,0.9636129032258064,96.51231527093596,4.700973451327434,Arsenal,0.09,0.62,0.07,0.51,2.11,13159.0,0.04,0.13,97.71,0.09,0.16,0.07,0.68,0.46,1301.31
352,352,E05013698,300,221.0,0.0,79.0,0.0,163.86666666666667,4.71,1.1020627802690584,87.55,4.694230769230769,Barnsbury,0.09,0.61,0.08,0.43,1.83,11834.0,0.05,0.15,146.17,0.11,0.13,0.12,0.64,0.46,1394.79
353,353,E05013699,377,249.0,8.0,120.0,0.0,188.0557029177719,5.965517241379311,1.1331159420289856,122.05570291777188,4.700046948356808,Bunhill,0.09,0.5,0.18,0.41,2.14,11154.0,0.05,0.15,218.88,0.19,0.13,0.09,0.59,0.51,1392.75
354,354,E05013700,423,240.0,0.0,181.0,2.0,133.24586288416074,3.713947990543735,1.398343373493976,100.42316784869976,4.627027027027028,Caledonian,0.12,0.44,0.17,0.47,2.58,11323.0,0.06,0.17,128.42,0.18,0.14,0.09,0.59,0.58,1301.31
355,355,E05013701,249,168.0,0.0,81.0,0.0,128.48192771084337,4.024096385542169,0.8713756613756614,78.20080321285141,4.718283582089552,Canonbury,0.11,0.56,0.07,0.44,2.02,12542.0,0.06,0.17,97.46,0.1,0.15,0.1,0.65,0.52,1350.96
356,356,E05013702,426,294.0,1.0,131.0,0.0,178.593896713615,3.633802816901409,1.1314985590778095,107.66666666666669,4.6745918367346935,Clerkenwell,0.09,0.5,0.19,0.38,1.91,11006.0,0.05,0.17,161.92,0.19,0.12,0.09,0.6,0.49,1397.32
357,357,E05013703,226,145.0,0.0,81.0,0.0,108.40707964601768,2.893805309734513,1.027094972067039,104.8716814159292,4.675970149253732,Finsbury Park,0.13,0.45,0.13,0.57,3.15,14400.0,0.06,0.16,255.04,0.16,0.15,0.08,0.61,0.6,1173.02
358,358,E05013704,229,147.0,0.0,81.0,1.0,135.1353711790393,3.2270742358078603,0.7626553672316385,82.33624454148472,4.7828888888888885,Highbury,0.08,0.63,0.08,0.46,1.91,13950.0,0.04,0.14,102.46,0.1,0.15,0.11,0.64,0.43,1346.51
359,359,E05013705,145,81.0,0.0,62.0,2.0,107.86896551724138,4.4,0.8335087719298245,82.78620689655172,4.703855421686747,Hillrise,0.12,0.5,0.09,0.48,2.76,14822.0,0.06,0.18,98.38,0.12,0.17,0.11,0.6,0.55,1221.86
360,360,E05013706,214,137.0,0.0,77.0,0.0,115.75233644859811,4.990654205607477,1.2260344827586207,80.93457943925233,4.728208955223881,Holloway,0.1,0.48,0.17,0.51,2.72,12361.0,0.05,0.16,91.42,0.18,0.12,0.09,0.61,0.56,1253.37
361,361,E05013707,172,108.0,0.0,63.0,1.0,119.36627906976744,3.0348837209302326,0.9183333333333332,91.27325581395348,4.777032967032967,Junction,0.1,0.53,0.1,0.47,2.59,12978.0,0.06,0.17,157.12,0.13,0.14,0.11,0.62,0.54,1211.96
362,362,E05013708,269,181.0,0.0,88.0,0.0,135.9442379182156,5.66542750929368,0.8483009708737864,83.85501858736059,4.76970238095238,Laycock,0.12,0.49,0.1,0.48,2.21,13203.0,0.07,0.19,162.71,0.15,0.14,0.09,0.62,0.55,1368.7
363,363,E05013709,291,185.0,0.0,106.0,0.0,115.96219931271476,4.835051546391752,0.7015418502202643,60.45360824742268,4.7798830409356725,Mildmay,0.11,0.53,0.09,0.47,2.35,14185.0,0.05,0.16,103.67,0.12,0.15,0.08,0.65,0.52,1301.31
364,364,E05013710,267,184.0,0.0,83.0,0.0,146.74157303370785,3.812734082397004,0.9238812785388127,82.74906367041199,4.736896551724138,St Mary's & St James',0.09,0.6,0.08,0.44,1.82,11685.0,0.05,0.15,164.75,0.1,0.13,0.1,0.67,0.46,1346.51
365,365,E05013711,329,224.0,1.0,101.0,3.0,151.38297872340425,4.644376899696049,0.7228571428571429,72.75987841945289,4.751122448979592,St Peter's & Canalside,0.1,0.55,0.13,0.39,1.94,11667.0,0.06,0.15,111.17,0.14,0.14,0.08,0.64,0.48,1390.41
366,366,E05013712,227,136.0,0.0,90.0,1.0,111.22907488986785,3.541850220264317,1.0526285714285717,78.10572687224669,4.7125,Tollington,0.11,0.54,0.08,0.49,2.66,13961.0,0.06,0.16,121.0,0.12,0.15,0.09,0.64,0.54,1229.74
367,367,E05013713,191,102.0,0.0,89.0,0.0,127.8848167539267,3.994764397905759,0.6200671140939598,105.89528795811518,4.6976146788990825,Tufnell Park,0.1,0.54,0.1,0.44,2.47,12387.0,0.06,0.18,91.58,0.12,0.15,0.11,0.62,0.54,1295.69
368,368,E05013714,41,17.0,0.0,24.0,0.0,70.26829268292683,4.414634146341464,0.8875757575757576,168.46341463414635,4.796086956521739,Bellingham,0.14,0.36,0.1,0.43,4.79,11665.0,0.06,0.17,136.92,0.12,0.22,0.09,0.57,0.64,1003.91
369,369,E05013715,149,91.0,0.0,57.0,1.0,123.59731543624162,3.624161073825504,0.6927966101694916,116.30872483221476,4.7250000000000005,Blackheath,0.08,0.59,0.08,0.52,3.37,16237.0,0.04,0.14,136.29,0.1,0.16,0.11,0.63,0.47,1257.47
370,370,E05013716,270,171.0,0.0,97.0,2.0,99.12222222222222,3.8333333333333335,0.7987142857142857,105.26296296296296,4.801096774193548,Brockley,0.07,0.53,0.13,0.54,3.11,17942.0,0.04,0.14,137.12,0.15,0.15,0.07,0.63,0.48,1248.88
371,371,E05013717,75,28.0,0.0,47.0,0.0,108.32,2.4,1.2284615384615385,210.4,4.744761904761905,Catford South,0.11,0.46,0.09,0.43,4.33,17255.0,0.04,0.14,112.38,0.13,0.19,0.13,0.55,0.53,1082.48
372,372,E05013718,138,80.0,0.0,58.0,0.0,104.81159420289856,4.202898550724638,0.6970642201834862,86.81884057971014,4.7876666666666665,Crofton Park,0.07,0.59,0.07,0.45,2.85,15480.0,0.03,0.13,104.17,0.09,0.19,0.1,0.62,0.45,1266.07
373,373,E05013719,213,131.0,0.0,82.0,0.0,105.51643192488262,4.732394366197183,0.8945679012345679,112.22535211267606,4.6875,Deptford,0.1,0.43,0.14,0.57,3.78,16385.0,0.04,0.14,196.08,0.15,0.16,0.07,0.62,0.58,1240.28
374,374,E05013720,48,18.0,0.0,30.0,0.0,89.54166666666667,5.4375,0.7786111111111111,139.625,4.698,Downham,0.13,0.36,0.09,0.4,4.8,18748.0,0.06,0.17,131.5,0.13,0.21,0.11,0.55,0.62,960.26
375,375,E05013721,170,87.0,0.0,83.0,0.0,98.91764705882352,3.788235294117647,1.0095762711864409,101.93529411764706,4.654367816091954,Evelyn,0.1,0.48,0.11,0.57,3.73,14948.0,0.04,0.13,89.5,0.13,0.16,0.05,0.66,0.54,1326.26
376,376,E05013722,140,90.0,0.0,50.0,0.0,116.51428571428572,4.057142857142857,0.879304347826087,99.12857142857143,4.82265306122449,Forest Hill,0.07,0.58,0.07,0.48,3.17,15177.0,0.04,0.14,102.08,0.09,0.19,0.1,0.62,0.47,1190.12
377,377,E05013723,60,31.0,0.0,29.0,0.0,90.25,4.866666666666666,1.016590909090909,195.76666666666668,4.7829411764705885,Grove Park,0.1,0.46,0.07,0.43,4.74,15602.0,0.05,0.15,83.75,0.1,0.19,0.13,0.58,0.53,1000.64
378,378,E05013724,124,60.0,0.0,61.0,3.0,86.4274193548387,4.024193548387097,0.8642528735632183,140.4193548387097,4.7548571428571424,Hither Green,0.11,0.46,0.08,0.47,4.1,20263.0,0.05,0.15,144.29,0.11,0.19,0.1,0.6,0.54,1094.48
379,379,E05013725,146,83.0,0.0,61.0,2.0,112.1917808219178,3.732876712328767,0.8203478260869566,99.89041095890413,4.8,Ladywell,0.09,0.53,0.08,0.48,3.39,15212.0,0.04,0.15,126.04,0.11,0.18,0.1,0.61,0.51,1212.63
380,380,E05013726,105,44.0,0.0,59.0,2.0,92.92380952380952,3.4285714285714284,0.709620253164557,165.0857142857143,4.758545454545455,Lee Green,0.08,0.57,0.07,0.5,3.61,14970.0,0.04,0.13,92.17,0.09,0.2,0.11,0.6,0.46,1164.02
381,381,E05013727,88,49.0,0.0,39.0,0.0,87.7159090909091,3.965909090909091,0.7466666666666667,105.14772727272728,4.69,Lewisham Central,0.09,0.55,0.11,0.63,3.63,8367.0,0.03,0.11,147.96,0.13,0.14,0.05,0.68,0.47,1158.81
382,382,E05013728,114,68.0,0.0,45.0,1.0,99.49122807017544,3.254385964912281,0.6141666666666667,100.96491228070175,4.762666666666666,New Cross Gate,0.12,0.39,0.13,0.55,4.23,10895.0,0.04,0.14,80.75,0.16,0.18,0.06,0.6,0.62,1029.01
383,383,E05013729,123,73.0,0.0,49.0,1.0,97.78861788617886,3.0,0.70990099009901,108.1951219512195,4.748904109589041,Perry Vale,0.08,0.56,0.07,0.46,3.36,18340.0,0.04,0.14,108.79,0.1,0.2,0.1,0.6,0.49,1201.37
384,384,E05013730,136,73.0,0.0,63.0,0.0,96.5,2.7205882352941178,0.933211009174312,137.2941176470588,4.711904761904762,Rushey Green,0.1,0.46,0.08,0.53,4.16,18752.0,0.05,0.15,215.75,0.1,0.19,0.09,0.62,0.56,1176.2
385,385,E05013731,120,59.0,0.0,61.0,0.0,90.09166666666668,4.208333333333333,0.9838947368421052,149.70833333333334,4.799324324324324,Sydenham,0.1,0.51,0.07,0.49,3.85,17350.0,0.05,0.16,126.12,0.1,0.19,0.12,0.59,0.54,1181.42
386,386,E05013732,199,121.0,0.0,78.0,0.0,107.11557788944724,4.527638190954774,0.8747126436781608,102.1608040201005,4.7949645390070925,Telegraph Hill,0.09,0.5,0.1,0.53,3.62,16916.0,0.04,0.15,99.33,0.12,0.17,0.08,0.63,0.55,1248.88
387,387,E05013733,191,145.0,0.0,46.0,0.0,152.5392670157068,4.958115183246074,1.0248591549295776,104.1780104712042,4.662000000000001,Addison,0.09,0.54,0.09,0.51,2.46,7803.0,0.04,0.12,89.38,0.12,0.14,0.09,0.65,0.52,1242.4
388,388,E05013734,164,123.0,0.0,40.0,1.0,174.71951219512195,4.121951219512195,0.9923853211009176,118.64024390243902,4.629753086419753,Avonmore,0.09,0.52,0.12,0.49,2.53,7521.0,0.05,0.14,45.33,0.14,0.11,0.13,0.62,0.5,1315.27
389,389,E05013735,188,131.0,1.0,55.0,1.0,159.74468085106383,5.101063829787234,1.03,91.84042553191487,4.6539090909090906,Brook Green,0.07,0.59,0.11,0.45,2.13,8074.0,0.03,0.12,83.54,0.12,0.15,0.11,0.62,0.45,1343.16
390,390,E05013736,131,81.0,0.0,49.0,1.0,119.99236641221374,4.473282442748092,1.135052631578947,126.8473282442748,4.59125,College Park & Old Oak,0.13,0.38,0.14,0.49,3.62,9987.0,0.06,0.16,109.04,0.16,0.14,0.09,0.61,0.62,1253.78
391,391,E05013737,179,122.0,0.0,57.0,0.0,147.86033519553072,3.983240223463687,0.9361764705882354,102.268156424581,4.710934579439252,Coningham,0.1,0.5,0.1,0.47,2.64,10819.0,0.05,0.14,90.83,0.13,0.14,0.09,0.64,0.54,1248.83
392,392,E05013738,166,105.0,0.0,60.0,1.0,156.44578313253012,3.536144578313253,0.9486153846153846,116.48192771084338,4.761333333333333,Fulham Reach,0.07,0.55,0.14,0.42,2.44,11594.0,0.04,0.13,99.67,0.17,0.12,0.11,0.6,0.48,1308.19
393,393,E05013739,161,122.0,0.0,39.0,0.0,191.75155279503105,6.22360248447205,0.8055084745762712,106.65217391304348,4.702111111111111,Fulham Town,0.05,0.64,0.1,0.47,2.29,7472.0,0.03,0.09,45.04,0.14,0.14,0.08,0.64,0.37,1359.95
394,394,E05013740,184,135.0,4.0,45.0,0.0,153.4891304347826,6.75,0.8086163522012578,118.5054347826087,4.708549618320611,Grove,0.08,0.61,0.08,0.46,2.43,7439.0,0.04,0.12,46.79,0.1,0.15,0.11,0.64,0.44,1374.51
395,395,E05013741,113,67.0,0.0,46.0,0.0,156.73451327433628,4.415929203539823,1.358433734939759,113.38938053097344,4.694999999999999,Hammersmith Broadway,0.11,0.49,0.12,0.49,2.91,7642.0,0.05,0.14,209.08,0.15,0.13,0.1,0.62,0.52,1391.05
396,396,E05013742,186,130.0,0.0,56.0,0.0,155.8978494623656,3.71505376344086,1.16,112.89784946236558,4.610826446280991,Lillie,0.1,0.5,0.11,0.45,2.5,6657.0,0.05,0.14,56.25,0.15,0.12,0.11,0.62,0.5,1397.5
397,397,E05013743,286,188.0,0.0,98.0,0.0,148.78321678321677,3.632867132867133,1.0108415841584155,112.95804195804196,4.737333333333334,Munster,0.06,0.62,0.1,0.41,2.24,12419.0,0.03,0.1,57.0,0.14,0.15,0.1,0.61,0.4,1343.16
398,398,E05013744,179,107.0,0.0,71.0,1.0,182.64245810055863,5.653631284916201,0.960076923076923,111.2290502793296,4.749157894736842,Palace & Hurlingham,0.06,0.62,0.08,0.38,2.3,11516.0,0.03,0.1,58.79,0.11,0.18,0.14,0.57,0.4,1387.31
399,399,E05013745,173,123.0,0.0,50.0,0.0,214.9306358381503,2.832369942196532,0.870530303030303,114.58959537572254,4.757425742574258,Parsons Green & Sandford,0.07,0.64,0.08,0.42,2.22,7904.0,0.03,0.09,51.38,0.12,0.18,0.11,0.59,0.34,1378.83
400,400,E05013746,105,74.0,0.0,31.0,0.0,185.94285714285715,4.990476190476191,0.7674117647058823,110.9047619047619,4.76328125,Ravenscourt,0.1,0.57,0.11,0.48,2.63,6976.0,0.04,0.14,77.25,0.12,0.14,0.13,0.61,0.46,1248.83
401,401,E05013747,296,225.0,1.0,70.0,0.0,190.26351351351352,4.75,0.8627727272727272,144.66554054054055,4.741688311688312,Sands End,0.09,0.58,0.09,0.42,2.55,10950.0,0.04,0.11,59.0,0.13,0.16,0.09,0.62,0.46,1400.0
402,402,E05013748,172,121.0,0.0,51.0,0.0,132.77906976744185,5.412790697674419,1.2126241134751772,147.13953488372093,4.599035087719298,Shepherd's Bush Green,0.12,0.44,0.1,0.5,2.82,5619.0,0.06,0.15,225.08,0.13,0.15,0.09,0.63,0.62,1218.7
403,403,E05013749,186,131.0,0.0,55.0,0.0,155.15591397849462,3.85483870967742,0.9108029197080292,124.16666666666669,4.680990099009901,Walham Green,0.09,0.54,0.1,0.48,2.43,7731.0,0.05,0.13,94.0,0.15,0.14,0.1,0.61,0.5,1343.16
404,404,E05013750,88,50.0,0.0,38.0,0.0,137.3409090909091,4.238636363636363,0.8598387096774194,102.5,4.7418367346938775,Wendell Park,0.08,0.58,0.08,0.41,2.68,7436.0,0.04,0.11,28.04,0.11,0.18,0.11,0.6,0.45,1192.77
405,405,E05013751,338,254.0,0.0,84.0,0.0,140.36686390532543,4.28698224852071,1.1758778625954198,109.42307692307692,4.628703703703703,West Kensington,0.09,0.5,0.12,0.5,2.61,9510.0,0.04,0.13,68.5,0.16,0.11,0.09,0.64,0.54,1273.59
406,406,E05013752,143,84.0,1.0,56.0,2.0,128.5174825174825,4.370629370629371,0.902222222222222,110.1118881118881,4.7269892473118285,White City,0.12,0.41,0.12,0.49,3.2,10293.0,0.05,0.13,78.25,0.15,0.18,0.08,0.59,0.59,1389.44
407,407,E05013753,68,36.0,0.0,32.0,0.0,132.8235294117647,3.602941176470588,0.6584745762711864,64.25,4.8268085106382985,Wormholt,0.12,0.44,0.13,0.44,3.14,7818.0,0.05,0.15,44.0,0.16,0.17,0.1,0.57,0.55,1266.16
408,408,E05013754,18,4.0,0.0,14.0,0.0,51.61111111111112,2.833333333333333,1.1492307692307693,140.77777777777777,4.596,Beddington,0.07,0.52,0.07,0.22,4.29,11000.0,0.04,0.14,63.92,0.11,0.19,0.15,0.55,0.48,1014.15
409,409,E05013755,17,10.0,0.0,7.0,0.0,121.6470588235294,2.117647058823529,0.5892857142857143,182.11764705882356,4.693,Belmont,0.07,0.58,0.06,0.27,4.02,11520.0,0.04,0.13,37.71,0.09,0.19,0.18,0.54,0.44,2343.05
410,410,E05013756,26,12.0,0.0,14.0,0.0,82.61538461538461,3.5,0.9345454545454548,165.34615384615384,4.6738888888888885,Carshalton Central,0.05,0.6,0.06,0.25,3.56,11676.0,0.03,0.13,53.96,0.09,0.2,0.16,0.55,0.43,1159.56
411,411,E05013757,14,6.0,0.0,8.0,0.0,102.78571428571428,2.9285714285714284,1.0,158.0,4.88,Carshalton South & Clockhouse,0.06,0.58,0.07,0.19,4.05,10082.0,0.04,0.14,31.79,0.11,0.19,0.18,0.52,0.43,1185.58
412,412,E05013758,26,14.0,0.0,11.0,1.0,92.26923076923076,2.0,1.796818181818182,178.42307692307693,4.718999999999999,Cheam,0.06,0.59,0.07,0.21,4.18,10828.0,0.03,0.14,36.67,0.11,0.17,0.22,0.5,0.43,1298.51
413,413,E05013759,17,11.0,0.0,6.0,0.0,108.11764705882354,6.0588235294117645,0.45,185.7058823529412,4.964444444444444,Hackbridge,0.06,0.55,0.06,0.35,4.24,6820.0,0.03,0.11,32.96,0.08,0.22,0.07,0.63,0.44,1032.3
414,414,E05013760,15,7.0,0.0,8.0,0.0,67.26666666666667,1.7333333333333334,0.6479999999999999,156.0,4.763076923076923,North Cheam,0.06,0.52,0.06,0.21,4.18,11657.0,0.03,0.12,47.08,0.11,0.2,0.16,0.53,0.45,1151.29
415,415,E05013761,5,2.0,0.0,3.0,0.0,81.4,2.2,1.2125,183.2,4.8533333333333335,St Helier East,0.11,0.37,0.07,0.26,4.47,8454.0,0.06,0.18,50.38,0.12,0.22,0.1,0.56,0.62,933.74
416,416,E05013762,9,3.0,0.0,5.0,1.0,61.44444444444444,5.222222222222222,1.1771428571428573,194.77777777777777,4.811999999999999,St Helier West,0.1,0.38,0.08,0.28,4.43,12292.0,0.06,0.17,78.08,0.13,0.21,0.11,0.55,0.63,1006.37
417,417,E05013763,17,10.0,0.0,7.0,0.0,75.88235294117646,3.0,0.939,149.8235294117647,4.935,South Beddington & Roundshaw,0.09,0.47,0.08,0.24,4.76,10813.0,0.05,0.17,59.29,0.13,0.19,0.17,0.51,0.56,1084.18
418,418,E05013764,11,5.0,0.0,6.0,0.0,86.9090909090909,3.636363636363636,0.798,93.45454545454544,4.821666666666666,Stonecot,0.08,0.47,0.07,0.22,4.17,7787.0,0.03,0.13,39.29,0.11,0.18,0.18,0.53,0.49,1229.26
419,419,E05013765,40,29.0,0.0,9.0,2.0,111.1,3.575,0.6966666666666667,106.925,4.471764705882353,Sutton Central,0.08,0.51,0.06,0.35,3.95,12364.0,0.04,0.13,182.67,0.09,0.21,0.09,0.61,0.54,1212.95
420,420,E05013766,28,8.0,0.0,19.0,1.0,67.85714285714286,2.4285714285714284,1.2438888888888888,145.60714285714286,4.687272727272728,Sutton North,0.08,0.48,0.07,0.26,4.2,11304.0,0.04,0.14,47.79,0.1,0.2,0.17,0.53,0.5,1204.74
421,421,E05013767,39,32.0,0.0,7.0,0.0,94.66666666666669,3.3076923076923075,0.5493103448275862,149.64102564102564,4.854,Sutton South,0.09,0.56,0.04,0.32,3.95,12176.0,0.04,0.14,43.96,0.07,0.18,0.16,0.59,0.49,1235.63
422,422,E05013768,15,8.0,0.0,7.0,0.0,99.46666666666668,4.2,1.2015384615384617,48.4,4.494,Sutton West & East Cheam,0.06,0.54,0.06,0.28,3.97,11509.0,0.03,0.13,42.0,0.09,0.2,0.14,0.57,0.46,1235.63
423,423,E05013769,13,3.0,0.0,10.0,0.0,84.92307692307692,3.230769230769231,0.36,143.15384615384616,4.736666666666667,The Wrythe,0.07,0.5,0.06,0.24,3.78,10718.0,0.04,0.15,68.21,0.1,0.2,0.13,0.57,0.5,1159.56
424,424,E05013770,19,7.0,0.0,12.0,0.0,79.89473684210526,8.368421052631579,0.9583333333333334,196.8947368421053,4.877000000000001,Wallington North,0.06,0.53,0.06,0.26,4.21,11961.0,0.04,0.14,67.21,0.1,0.2,0.14,0.56,0.49,1163.69
425,425,E05013771,16,4.0,0.0,12.0,0.0,88.375,2.375,0.9675,160.6875,4.623333333333333,Wallington South,0.09,0.53,0.06,0.26,4.18,11209.0,0.05,0.16,72.46,0.1,0.19,0.18,0.53,0.53,1124.38
426,426,E05013772,18,8.0,0.0,10.0,0.0,118.5,4.611111111111111,0.8153846153846154,93.22222222222224,4.806363636363636,Worcester Park North,0.07,0.54,0.06,0.25,3.89,8307.0,0.03,0.12,32.88,0.1,0.22,0.12,0.56,0.44,1308.81
427,427,E05013773,9,2.0,0.0,7.0,0.0,64.88888888888889,2.4444444444444446,0.7133333333333334,180.33333333333331,4.78875,Worcester Park South,0.06,0.57,0.05,0.21,3.61,7176.0,0.03,0.13,16.46,0.09,0.18,0.21,0.52,0.42,1308.96
428,428,E05013774,66,45.0,0.0,20.0,1.0,242.5757575757576,4.212121212121212,0.6463414634146342,144.54545454545453,4.7978125,Barnes,0.06,0.63,0.08,0.33,2.42,10477.0,0.03,0.12,52.21,0.1,0.18,0.19,0.53,0.37,1396.59
429,429,E05013775,66,41.0,0.0,25.0,0.0,163.4090909090909,4.636363636363637,0.9442857142857144,121.4090909090909,4.796842105263158,East Sheen,0.04,0.69,0.06,0.29,2.47,10672.0,0.02,0.09,48.83,0.09,0.23,0.16,0.52,0.33,1341.89
430,430,E05013776,60,34.0,0.0,25.0,1.0,131.83333333333334,4.5,0.8646511627906976,190.06666666666663,4.7840740740740735,Fulwell & Hampton Hill,0.05,0.65,0.06,0.23,3.1,10726.0,0.03,0.12,42.04,0.09,0.2,0.15,0.56,0.37,1290.32
431,431,E05013777,61,37.0,1.0,23.0,0.0,149.1639344262295,3.540983606557377,1.3497916666666667,116.55737704918032,4.819318181818182,"Ham, Petersham & Richmond Riverside",0.07,0.58,0.06,0.24,2.87,10826.0,0.04,0.13,51.42,0.09,0.21,0.17,0.53,0.43,1353.59
432,432,E05013778,41,30.0,0.0,11.0,0.0,149.0,2.658536585365854,1.0491428571428572,132.65853658536585,4.8517241379310345,Hampton,0.05,0.63,0.06,0.21,3.47,9974.0,0.03,0.13,38.83,0.09,0.18,0.2,0.53,0.4,1283.41
433,433,E05013779,18,12.0,0.0,6.0,0.0,142.66666666666666,3.611111111111111,1.024166666666667,153.27777777777777,4.827272727272727,Hampton North,0.07,0.55,0.06,0.2,3.71,10035.0,0.05,0.16,53.25,0.1,0.18,0.19,0.53,0.5,1187.45
434,434,E05013780,59,34.0,0.0,25.0,0.0,133.864406779661,3.593220338983051,1.2182608695652173,109.03389830508476,4.822790697674418,Hampton Wick & South Teddington,0.06,0.64,0.07,0.28,2.76,10759.0,0.03,0.13,38.88,0.09,0.18,0.17,0.56,0.4,1317.92
435,435,E05013781,13,6.0,0.0,7.0,0.0,81.0,3.1538461538461537,0.845,134.07692307692307,4.916666666666667,Heathfield,0.1,0.46,0.08,0.22,4.21,10408.0,0.05,0.15,56.71,0.12,0.19,0.16,0.53,0.54,1170.06
436,436,E05013782,138,82.0,0.0,56.0,0.0,149.34057971014494,4.869565217391305,1.0829357798165138,122.0144927536232,4.817204301075269,Kew,0.05,0.69,0.06,0.33,2.59,11804.0,0.03,0.11,55.71,0.08,0.18,0.16,0.58,0.34,1362.29
437,437,E05013783,104,73.0,0.0,31.0,0.0,162.6346153846154,4.115384615384615,1.019753086419753,120.6826923076923,4.856451612903226,Mortlake & Barnes Common,0.05,0.65,0.05,0.33,2.57,11793.0,0.03,0.11,58.08,0.07,0.21,0.14,0.58,0.38,1360.04
438,438,E05013784,106,73.0,0.0,33.0,0.0,148.5566037735849,4.858490566037736,1.0,85.80188679245283,4.808676470588235,North Richmond,0.05,0.66,0.06,0.34,2.64,10853.0,0.03,0.11,57.96,0.08,0.2,0.14,0.58,0.38,1344.6
439,439,E05013785,108,64.0,0.0,44.0,0.0,146.58333333333334,4.472222222222222,1.2235616438356165,81.54629629629629,4.832745098039216,St Margarets & North Twickenham,0.04,0.7,0.07,0.31,2.86,11667.0,0.02,0.09,43.08,0.09,0.2,0.12,0.59,0.33,1341.89
440,440,E05013786,121,100.0,0.0,21.0,0.0,188.1900826446281,5.537190082644628,0.6786046511627907,95.13223140495867,4.744912280701754,South Richmond,0.05,0.69,0.06,0.39,2.89,11085.0,0.03,0.11,133.29,0.08,0.17,0.17,0.58,0.35,1371.81
441,441,E05013787,59,43.0,0.0,16.0,0.0,140.3050847457627,2.847457627118644,1.0929787234042552,98.77966101694916,4.795121951219512,South Twickenham,0.04,0.63,0.14,0.26,3.04,10846.0,0.02,0.12,38.42,0.15,0.18,0.14,0.53,0.35,1304.12
442,442,E05013788,42,30.0,0.0,12.0,0.0,143.88095238095238,3.523809523809524,1.1464285714285716,130.95238095238096,4.88952380952381,Teddington,0.05,0.66,0.07,0.27,2.76,10573.0,0.02,0.12,45.54,0.1,0.17,0.18,0.55,0.36,1314.47
443,443,E05013789,88,58.0,0.0,27.0,3.0,175.85227272727272,2.9545454545454546,1.0224000000000002,109.63636363636364,4.824067796610169,Twickenham Riverside,0.04,0.69,0.07,0.34,2.6,11268.0,0.03,0.11,60.83,0.09,0.17,0.16,0.58,0.36,1344.61
444,444,E05013790,33,19.0,0.0,14.0,0.0,125.15151515151516,3.303030303030303,1.0879166666666666,98.75757575757576,4.879444444444444,West Twickenham,0.05,0.6,0.07,0.24,3.16,11092.0,0.03,0.12,47.0,0.1,0.22,0.13,0.55,0.4,1287.55
445,445,E05013791,43,16.0,0.0,27.0,0.0,109.02325581395348,3.1627906976744184,1.5677142857142858,111.23255813953487,4.853225806451612,Whitton,0.07,0.55,0.07,0.24,3.27,10448.0,0.03,0.14,52.04,0.1,0.18,0.18,0.54,0.46,1230.27
446,446,E05013792,195,152.0,0.0,43.0,0.0,183.89743589743588,5.287179487179487,1.3629323308270678,128.51282051282053,4.677920792079208,Abbey Road,0.11,0.59,0.11,0.44,2.01,12977.0,0.04,0.11,62.08,0.11,0.14,0.15,0.6,0.44,1311.15
447,447,E05013793,554,441.0,8.0,103.0,2.0,193.0505415162455,5.4296028880866425,1.1012162162162162,102.27436823104694,4.657033898305085,Bayswater,0.08,0.6,0.1,0.43,1.88,12144.0,0.04,0.11,121.83,0.12,0.11,0.11,0.66,0.46,1333.21
448,448,E05013794,357,281.0,2.0,73.0,1.0,328.10364145658264,4.915966386554622,1.3118627450980391,154.57703081232492,4.541689189189189,Church Street,0.23,0.3,0.15,0.46,2.91,11661.0,0.1,0.21,124.17,0.18,0.16,0.12,0.54,0.73,1231.8
449,449,E05013795,340,234.0,0.0,104.0,2.0,133.53529411764706,4.402941176470589,1.0394094488188976,141.69117647058823,4.603193717277487,Harrow Road,0.14,0.46,0.09,0.48,2.44,11171.0,0.06,0.16,93.79,0.13,0.14,0.1,0.63,0.58,1242.84
450,450,E05013796,738,558.0,0.0,179.0,1.0,240.1883468834688,4.10840108401084,1.5280483271375465,141.1029810298103,4.500119904076739,Hyde Park,0.11,0.49,0.2,0.39,1.93,10103.0,0.04,0.11,288.46,0.19,0.11,0.11,0.59,0.47,1360.32
451,451,E05013797,292,242.0,0.0,42.0,8.0,340.3390410958904,4.558219178082192,1.1007582938388625,141.88698630136986,4.666823529411765,Knightsbridge & Belgravia,0.1,0.49,0.18,0.34,1.96,11195.0,0.03,0.09,213.08,0.19,0.12,0.14,0.55,0.38,1400.0
